,title,gross_worldwide,movie_id,year,plot,clean_plot,token_plot,lemma_plot,stem_plot,lemma_plot2
279,The Chronicles of Narnia: The Voyage of the Dawn Treader,"$415,686,217",980970,2010,"Lucy and Edmund Pevensie return to Narnia with their cousin Eustace where they meet up with Prince Caspian for a trip across the sea aboard the royal ship The Dawn Treader. Along the way they encounter dragons, dwarves, merfolk, and a band of lost warriors before reaching the edge of the world.::Garland W.",lucy and edmund pevensie return to narnia with their cousin eustace where they meet up with prince caspian for a trip across the sea aboard the royal ship the dawn treader  along the way they encounter dragons  dwarves  merfolk  and a band of lost warriors before reaching the edge of the world   garland w,"['lucy', 'and', 'edmund', 'pevensie', 'return', 'to', 'narnia', 'with', 'their', 'cousin', 'eustace', 'where', 'they', 'meet', 'up', 'with', 'prince', 'caspian', 'for', 'a', 'trip', 'across', 'the', 'sea', 'aboard', 'the', 'royal', 'ship', 'the', 'dawn', 'treader', 'along', 'the', 'way', 'they', 'encounter', 'dragons', 'dwarves', 'merfolk', 'and', 'a', 'band', 'of', 'lost', 'warriors', 'before', 'reaching', 'the', 'edge', 'of', 'the', 'world', 'garland', 'w']","['lucy', 'edmund', 'pevensie', 'return', 'narnia', 'cousin', 'eustace', 'meet', 'prince', 'caspian', 'trip', 'across', 'sea', 'aboard', 'royal', 'ship', 'dawn', 'treader', 'along', 'way', 'encounter', 'dragon', 'dwarf', 'merfolk', 'band', 'lost', 'warrior', 'reaching', 'edge', 'world', 'garland', 'w']","['luci', 'edmund', 'pevensi', 'return', 'narnia', 'cousin', 'eustac', 'meet', 'princ', 'caspian', 'trip', 'across', 'sea', 'aboard', 'royal', 'ship', 'dawn', 'treader', 'along', 'way', 'encount', 'dragon', 'dwarf', 'merfolk', 'band', 'lost', 'warrior', 'befor', 'reach', 'edg', 'world', 'garland', 'w']","['lucy', 'edmund', 'pevensie', 'return', 'narnia', 'cousin', 'eustace', 'meet', 'prince', 'caspian', 'trip', 'across', 'sea', 'aboard', 'royal', 'ship', 'dawn', 'treader', 'along', 'way', 'encounter', 'dragon', 'dwarf', 'merfolk', 'band', 'lose', 'warrior', 'reach', 'edge', 'world', 'garland', 'w']"
280,Jason Bourne,"$415,484,914",4196776,2016,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.,the cia s most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past,"['the', 'cia', 's', 'most', 'dangerous', 'former', 'operative', 'is', 'drawn', 'out', 'of', 'hiding', 'to', 'uncover', 'more', 'explosive', 'truths', 'about', 'his', 'past']","['cia', 'dangerous', 'former', 'operative', 'drawn', 'hiding', 'uncover', 'explosive', 'truth', 'past']","['cia', 'danger', 'former', 'oper', 'drawn', 'hide', 'uncov', 'explos', 'truth', 'past']","['cia', 'dangerous', 'former', 'operative', 'drawn', 'hiding', 'uncover', 'explosive', 'truth', 'past']"
281,The Wolverine,"$414,828,246",1430132,2013,"Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants.::Dann-Fonda",wolverine comes to japan to meet an old friend whose life he saved years ago  and gets embroiled in a conspiracy involving yakuza and mutants   dann fonda,"['wolverine', 'comes', 'to', 'japan', 'to', 'meet', 'an', 'old', 'friend', 'whose', 'life', 'he', 'saved', 'years', 'ago', 'and', 'gets', 'embroiled', 'in', 'a', 'conspiracy', 'involving', 'yakuza', 'and', 'mutants', 'dann', 'fonda']","['wolverine', 'come', 'japan', 'meet', 'old', 'friend', 'whose', 'life', 'saved', 'year', 'ago', 'get', 'embroiled', 'conspiracy', 'involving', 'yakuza', 'mutant', 'dann', 'fonda']","['wolverin', 'come', 'japan', 'meet', 'old', 'friend', 'whose', 'life', 'save', 'year', 'ago', 'get', 'embroil', 'conspiraci', 'involv', 'yakuza', 'mutant', 'dann', 'fonda']","['wolverine', 'come', 'japan', 'meet', 'old', 'friend', 'whose', 'life', 'save', 'year', 'ago', 'get', 'embroil', 'conspiracy', 'involve', 'yakuza', 'mutant', 'dann', 'fonda']"
282,Kingsman: The Secret Service,"$414,351,546",2802144,2014,"A spy organisation recruits a promising street kid into the agency's training program, while a global threat emerges from a twisted tech genius.",a spy organisation recruits a promising street kid into the agency s training program  while a global threat emerges from a twisted tech genius,"['a', 'spy', 'organisation', 'recruits', 'a', 'promising', 'street', 'kid', 'into', 'the', 'agency', 's', 'training', 'program', 'while', 'a', 'global', 'threat', 'emerges', 'from', 'a', 'twisted', 'tech', 'genius']","['spy', 'organisation', 'recruit', 'promising', 'street', 'kid', 'agency', 'training', 'program', 'global', 'threat', 'emerges', 'twisted', 'tech', 'genius']","['spi', 'organis', 'recruit', 'promis', 'street', 'kid', 'agenc', 'train', 'program', 'global', 'threat', 'emerg', 'twist', 'tech', 'genius']","['spy', 'organisation', 'recruit', 'promising', 'street', 'kid', 'agency', 'training', 'program', 'global', 'threat', 'emerges', 'twist', 'tech', 'genius']"
283,Night at the Museum: Battle of the Smithsonian,"$413,106,170",1078912,2009,"Security guard Larry Daley infiltrates the Smithsonian Institution in order to rescue Jedediah and Octavius, who have been shipped to the museum by mistake.::Anonymous",security guard larry daley infiltrates the smithsonian institution in order to rescue jedediah and octavius  who have been shipped to the museum by mistake   anonymous,"['security', 'guard', 'larry', 'daley', 'infiltrates', 'the', 'smithsonian', 'institution', 'in', 'order', 'to', 'rescue', 'jedediah', 'and', 'octavius', 'who', 'have', 'been', 'shipped', 'to', 'the', 'museum', 'by', 'mistake', 'anonymous']","['security', 'guard', 'larry', 'daley', 'infiltrates', 'smithsonian', 'institution', 'order', 'rescue', 'jedediah', 'octavius', 'shipped', 'museum', 'mistake', 'anonymous']","['secur', 'guard', 'larri', 'daley', 'infiltr', 'smithsonian', 'institut', 'order', 'rescu', 'jedediah', 'octavius', 'ship', 'museum', 'mistak', 'anonym']","['security', 'guard', 'larry', 'daley', 'infiltrates', 'smithsonian', 'institution', 'order', 'rescue', 'jedediah', 'octavius', 'ship', 'museum', 'mistake', 'anonymous']"
284,Batman,"$411,556,825",1877830,2021,The plot is unknown.,the plot is unknown,"['the', 'plot', 'is', 'unknown']","['plot', 'unknown']","['plot', 'unknown']","['plot', 'unknown']"
285,The Bodyguard,"$411,006,740",7493974,2018,A contemporary thriller featuring the Royalty and Specialist Protection Branch of London's Metropolitan Police Service.,a contemporary thriller featuring the royalty and specialist protection branch of london s metropolitan police service,"['a', 'contemporary', 'thriller', 'featuring', 'the', 'royalty', 'and', 'specialist', 'protection', 'branch', 'of', 'london', 's', 'metropolitan', 'police', 'service']","['contemporary', 'thriller', 'featuring', 'royalty', 'specialist', 'protection', 'branch', 'london', 'metropolitan', 'police', 'service']","['contemporari', 'thriller', 'featur', 'royalti', 'specialist', 'protect', 'branch', 'london', 'metropolitan', 'polic', 'servic']","['contemporary', 'thriller', 'feature', 'royalty', 'specialist', 'protection', 'branch', 'london', 'metropolitan', 'police', 'service']"
286,Pacific Rim,"$411,002,906",1663662,2013,"As a war between humankind and monstrous sea creatures wages on, a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse.::Anonymous",as a war between humankind and monstrous sea creatures wages on  a former pilot and a trainee are paired up to drive a seemingly obsolete special weapon in a desperate effort to save the world from the apocalypse   anonymous,"['as', 'a', 'war', 'between', 'humankind', 'and', 'monstrous', 'sea', 'creatures', 'wages', 'on', 'a', 'former', 'pilot', 'and', 'a', 'trainee', 'are', 'paired', 'up', 'to', 'drive', 'a', 'seemingly', 'obsolete', 'special', 'weapon', 'in', 'a', 'desperate', 'effort', 'to', 'save', 'the', 'world', 'from', 'the', 'apocalypse', 'anonymous']","['war', 'humankind', 'monstrous', 'sea', 'creature', 'wage', 'former', 'pilot', 'trainee', 'paired', 'drive', 'seemingly', 'obsolete', 'special', 'weapon', 'desperate', 'effort', 'save', 'world', 'apocalypse', 'anonymous']","['war', 'humankind', 'monstrous', 'sea', 'creatur', 'wage', 'former', 'pilot', 'traine', 'pair', 'drive', 'seem', 'obsolet', 'special', 'weapon', 'desper', 'effort', 'save', 'world', 'apocalyps', 'anonym']","['war', 'humankind', 'monstrous', 'sea', 'creature', 'wage', 'former', 'pilot', 'trainee', 'pair', 'drive', 'seemingly', 'obsolete', 'special', 'weapon', 'desperate', 'effort', 'save', 'world', 'apocalypse', 'anonymous']"
287,Kingsman: The Golden Circle,"$410,902,662",4649466,2017,"After the Kingsman's headquarters are destroyed and the world is held hostage, an allied spy organisation in the United States is discovered. These two elite secret organisations must band together to defeat a common enemy.::Twentieth Century Fox",after the kingsman s headquarters are destroyed and the world is held hostage  an allied spy organisation in the united states is discovered  these two elite secret organisations must band together to defeat a common enemy   twentieth century fox,"['after', 'the', 'kingsman', 's', 'headquarters', 'are', 'destroyed', 'and', 'the', 'world', 'is', 'held', 'hostage', 'an', 'allied', 'spy', 'organisation', 'in', 'the', 'united', 'states', 'is', 'discovered', 'these', 'two', 'elite', 'secret', 'organisations', 'must', 'band', 'together', 'to', 'defeat', 'a', 'common', 'enemy', 'twentieth', 'century', 'fox']","['kingsman', 'headquarters', 'destroyed', 'world', 'held', 'hostage', 'allied', 'spy', 'organisation', 'united', 'state', 'discovered', 'two', 'elite', 'secret', 'organisation', 'must', 'band', 'together', 'defeat', 'common', 'enemy', 'twentieth', 'century', 'fox']","['kingsman', 'headquart', 'destroy', 'world', 'held', 'hostag', 'alli', 'spi', 'organis', 'unit', 'state', 'discov', 'two', 'elit', 'secret', 'organis', 'must', 'band', 'togeth', 'defeat', 'common', 'enemi', 'twentieth', 'centuri', 'fox']","['kingsman', 'headquarters', 'destroyed', 'world', 'held', 'hostage', 'allied', 'spy', 'organisation', 'united', 'state', 'discover', 'two', 'elite', 'secret', 'organisation', 'must', 'band', 'together', 'defeat', 'common', 'enemy', 'twentieth', 'century', 'fox']"
288,Ice Age: Collision Course,"$408,579,038",3416828,2016,"When Scrat's acorn sends an asteroid to Earth, the Herd must find a way to stop the asteroid from hitting Earth with the help of a returning friend.::Liam McCoy",when scrat s acorn sends an asteroid to earth  the herd must find a way to stop the asteroid from hitting earth with the help of a returning friend   liam mccoy,"['when', 'scrat', 's', 'acorn', 'sends', 'an', 'asteroid', 'to', 'earth', 'the', 'herd', 'must', 'find', 'a', 'way', 'to', 'stop', 'the', 'asteroid', 'from', 'hitting', 'earth', 'with', 'the', 'help', 'of', 'a', 'returning', 'friend', 'liam', 'mccoy']","['scrat', 'acorn', 'sends', 'asteroid', 'earth', 'herd', 'must', 'find', 'way', 'stop', 'asteroid', 'hitting', 'earth', 'help', 'returning', 'friend', 'liam', 'mccoy']","['scrat', 'acorn', 'send', 'asteroid', 'earth', 'herd', 'must', 'find', 'way', 'stop', 'asteroid', 'hit', 'earth', 'help', 'return', 'friend', 'liam', 'mccoy']","['scrat', 'acorn', 'sends', 'asteroid', 'earth', 'herd', 'must', 'find', 'way', 'stop', 'asteroid', 'hit', 'earth', 'help', 'return', 'friend', 'liam', 'mccoy']"
289,Signs,"$408,247,917",8917248,2018,"When a young woman's murder shows similarities to a decade-old case, a new police commander must break the silence permeating an Owl Mountain town.::Spinova",when a young woman s murder shows similarities to a decade old case  a new police commander must break the silence permeating an owl mountain town   spinova,"['when', 'a', 'young', 'woman', 's', 'murder', 'shows', 'similarities', 'to', 'a', 'decade', 'old', 'case', 'a', 'new', 'police', 'commander', 'must', 'break', 'the', 'silence', 'permeating', 'an', 'owl', 'mountain', 'town', 'spinova']","['young', 'woman', 'murder', 'show', 'similarity', 'decade', 'old', 'case', 'new', 'police', 'commander', 'must', 'break', 'silence', 'permeating', 'owl', 'mountain', 'town', 'spinova']","['young', 'woman', 'murder', 'show', 'similar', 'decad', 'old', 'case', 'new', 'polic', 'command', 'must', 'break', 'silenc', 'permeat', 'owl', 'mountain', 'town', 'spinova']","['young', 'woman', 'murder', 'show', 'similarity', 'decade', 'old', 'case', 'new', 'police', 'commander', 'must', 'break', 'silence', 'permeate', 'owl', 'mountain', 'town', 'spinova']"
290,X2: X-Men United,"$407,711,549",290334,2003,"When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him.",when anti mutant colonel william stryker kidnaps professor x and attacks his school  the x men must ally with their archenemy magneto to stop him,"['when', 'anti', 'mutant', 'colonel', 'william', 'stryker', 'kidnaps', 'professor', 'x', 'and', 'attacks', 'his', 'school', 'the', 'x', 'men', 'must', 'ally', 'with', 'their', 'archenemy', 'magneto', 'to', 'stop', 'him']","['anti', 'mutant', 'colonel', 'william', 'stryker', 'kidnaps', 'professor', 'x', 'attack', 'school', 'x', 'men', 'must', 'ally', 'archenemy', 'magneto', 'stop']","['anti', 'mutant', 'colonel', 'william', 'stryker', 'kidnap', 'professor', 'x', 'attack', 'school', 'x', 'men', 'must', 'alli', 'archenemi', 'magneto', 'stop']","['anti', 'mutant', 'colonel', 'william', 'stryker', 'kidnaps', 'professor', 'x', 'attack', 'school', 'x', 'men', 'must', 'ally', 'archenemy', 'magneto', 'stop']"
291,Alita: Battle Angel,"$404,852,543",437086,2019,"A deactivated cyborg is revived, but cannot remember anything of her past life and goes on a quest to find out who she is.::Twentieth Century Fox",a deactivated cyborg is revived  but cannot remember anything of her past life and goes on a quest to find out who she is   twentieth century fox,"['a', 'deactivated', 'cyborg', 'is', 'revived', 'but', 'can', 'not', 'remember', 'anything', 'of', 'her', 'past', 'life', 'and', 'goes', 'on', 'a', 'quest', 'to', 'find', 'out', 'who', 'she', 'is', 'twentieth', 'century', 'fox']","['deactivated', 'cyborg', 'revived', 'remember', 'anything', 'past', 'life', 'go', 'quest', 'find', 'twentieth', 'century', 'fox']","['deactiv', 'cyborg', 'reviv', 'rememb', 'anyth', 'past', 'life', 'go', 'quest', 'find', 'twentieth', 'centuri', 'fox']","['deactivate', 'cyborg', 'revive', 'remember', 'anything', 'past', 'life', 'go', 'quest', 'find', 'twentieth', 'century', 'fox']"
292,Toy Story,"$404,265,438",114709,1995,A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.::Kenneth Chisholm,a cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy s room   kenneth chisholm,"['a', 'cowboy', 'doll', 'is', 'profoundly', 'threatened', 'and', 'jealous', 'when', 'a', 'new', 'spaceman', 'figure', 'supplants', 'him', 'as', 'top', 'toy', 'in', 'a', 'boy', 's', 'room', 'kenneth', 'chisholm']","['cowboy', 'doll', 'profoundly', 'threatened', 'jealous', 'new', 'spaceman', 'figure', 'supplants', 'top', 'toy', 'boy', 'room', 'kenneth', 'chisholm']","['cowboy', 'doll', 'profound', 'threaten', 'jealous', 'new', 'spaceman', 'figur', 'supplant', 'top', 'toy', 'boy', 'room', 'kenneth', 'chisholm']","['cowboy', 'doll', 'profoundly', 'threaten', 'jealous', 'new', 'spaceman', 'figure', 'supplants', 'top', 'toy', 'boy', 'room', 'kenneth', 'chisholm']"
293,The Mummy: Tomb of the Dragon Emperor,"$403,449,830",859163,2008,"In the Far East, Alex O'Connell, the son of famed mummy fighters Rick and Evy O'Connell, unearths the mummy of the first Emperor of Qin -- a shape-shifting entity cursed by a witch centuries ago.::Anonymous",in the far east  alex o connell  the son of famed mummy fighters rick and evy o connell  unearths the mummy of the first emperor of qin    a shape shifting entity cursed by a witch centuries ago   anonymous,"['in', 'the', 'far', 'east', 'alex', 'o', 'connell', 'the', 'son', 'of', 'famed', 'mummy', 'fighters', 'rick', 'and', 'evy', 'o', 'connell', 'unearths', 'the', 'mummy', 'of', 'the', 'first', 'emperor', 'of', 'qin', 'a', 'shape', 'shifting', 'entity', 'cursed', 'by', 'a', 'witch', 'centuries', 'ago', 'anonymous']","['far', 'east', 'alex', 'connell', 'son', 'famed', 'mummy', 'fighter', 'rick', 'evy', 'connell', 'unearths', 'mummy', 'first', 'emperor', 'qin', 'shape', 'shifting', 'entity', 'cursed', 'witch', 'century', 'ago', 'anonymous']","['far', 'east', 'alex', 'connel', 'son', 'fame', 'mummi', 'fighter', 'rick', 'evi', 'connel', 'unearth', 'mummi', 'first', 'emperor', 'qin', 'shape', 'shift', 'entiti', 'curs', 'witch', 'centuri', 'ago', 'anonym']","['far', 'east', 'alex', 'connell', 'son', 'famed', 'mummy', 'fighter', 'rick', 'evy', 'connell', 'unearths', 'mummy', 'first', 'emperor', 'qin', 'shape', 'shift', 'entity', 'curse', 'witch', 'century', 'ago', 'anonymous']"
